album_uri,album_name,album_img,album_release_date,album_release_year,album_popularity,track_name,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode,track_popularity
0gd0t1iQ3WReB8TNQvALTV,4:13 Dream,https://i.scdn.co/image/6653c09a46f24a93a421ff945e473da8c4001a37,2008-10-27,2008-10-27,38,Underneath The Stars,0PKVjYlKw7z3IvKAoxrYTR,0.231,0.774,A,-4.965,major,0.0481,0.10099999999999999,0.284,0.133,0.313,86.49,376587,5,A major,41
0gd0t1iQ3WReB8TNQvALTV,4:13 Dream,https://i.scdn.co/image/6653c09a46f24a93a421ff945e473da8c4001a37,2008-10-27,2008-10-27,38,The Only One,6C2MCGgNdVmtrZMIh3rZVY,0.564,0.9,D,-2.414,major,0.0401,0.0558,0.00119,0.381,0.693,117.43,235360,4,D major,35
0gd0t1iQ3WReB8TNQvALTV,4:13 Dream,https://i.scdn.co/image/6653c09a46f24a93a421ff945e473da8c4001a37,2008-10-27,2008-10-27,38,The Reasons Why,54hfkSqtxMnMxXCiiWY0H2,0.637,0.865,C,-3.4210000000000003,major,0.0363,0.129,0.00015800000000000002,0.18600000000000003,0.584,124.99700000000001,275280,3,C major,32
0gd0t1iQ3WReB8TNQvALTV,4:13 Dream,https://i.scdn.co/image/6653c09a46f24a93a421ff945e473da8c4001a37,2008-10-27,2008-10-27,38,Freakshow,1UeDWKZUL9DwOs8Pvl0WL7,0.584,0.9259999999999999,F#,-3.194,minor,0.048,0.0145,0.0,0.223,0.8690000000000001,145.0,148320,4,F# minor,31
0gd0t1iQ3WReB8TNQvALTV,4:13 Dream,https://i.scdn.co/image/6653c09a46f24a93a421ff945e473da8c4001a37,2008-10-27,2008-10-27,38,Sirensong,4ahweDs8jaYxxKWSRIsfEU,0.489,0.6890000000000001,A,-4.467,major,0.0351,0.5429999999999999,0.000893,0.10099999999999999,0.8190000000000001,159.968,142440,3,A major,30
0gd0t1iQ3WReB8TNQvALTV,4:13 Dream,https://i.scdn.co/image/6653c09a46f24a93a421ff945e473da8c4001a37,2008-10-27,2008-10-27,38,The Real Snow White,0PXKvR641HDgDp0wKddOsr,0.5,0.937,A,-1.705,minor,0.0321,0.0875,0.00183,0.0855,0.45899999999999996,110.022,281947,4,A minor,29
0gd0t1iQ3WReB8TNQvALTV,4:13 Dream,https://i.scdn.co/image/6653c09a46f24a93a421ff945e473da8c4001a37,2008-10-27,2008-10-27,38,The Hungry Ghost,7iMTdYhjRlTSdL7wa3g6Jl,0.5710000000000001,0.9059999999999999,C#,-2.588,minor,0.0404,0.0238,9.96e-05,0.10400000000000001,0.483,109.96600000000001,269440,4,C# minor,39
0gd0t1iQ3WReB8TNQvALTV,4:13 Dream,https://i.scdn.co/image/6653c09a46f24a93a421ff945e473da8c4001a37,2008-10-27,2008-10-27,38,Switch,6axz85zJUVBflBY00GNJ29,0.35600000000000004,0.965,E,-1.786,minor,0.12300000000000001,0.0175,0.396,0.674,0.44,134.77100000000002,222013,4,E minor,27
0gd0t1iQ3WReB8TNQvALTV,4:13 Dream,https://i.scdn.co/image/6653c09a46f24a93a421ff945e473da8c4001a37,2008-10-27,2008-10-27,38,The Perfect Boy,3Z9f8WV7MRo8wRwPZJGqLt,0.677,0.7240000000000001,G,-4.997,major,0.0306,0.38799999999999996,0.0,0.0856,0.57,109.971,201160,4,G major,30
0gd0t1iQ3WReB8TNQvALTV,4:13 Dream,https://i.scdn.co/image/6653c09a46f24a93a421ff945e473da8c4001a37,2008-10-27,2008-10-27,38,This. Here And Now. With You,6aMsrfnwi1i4Kkxha8ocgn,0.609,0.8540000000000001,D,-4.364,major,0.0368,0.0159,0.0,0.166,0.435,117.546,246333,4,D major,28
0gd0t1iQ3WReB8TNQvALTV,4:13 Dream,https://i.scdn.co/image/6653c09a46f24a93a421ff945e473da8c4001a37,2008-10-27,2008-10-27,38,Sleep When I'm Dead,0UZCGE8Uk1rmDRHqrGIVa9,0.49,0.97,D,-1.6769999999999998,minor,0.133,0.075,0.00011899999999999999,0.298,0.31,140.02700000000002,230960,4,D minor,27
0gd0t1iQ3WReB8TNQvALTV,4:13 Dream,https://i.scdn.co/image/6653c09a46f24a93a421ff945e473da8c4001a37,2008-10-27,2008-10-27,38,The Scream,2xny3I6ciUZCu9Y0MSmPQ0,0.271,0.982,B,-2.841,major,0.248,0.0398,0.134,0.331,0.0447,120.014,275467,4,B major,26
0gd0t1iQ3WReB8TNQvALTV,4:13 Dream,https://i.scdn.co/image/6653c09a46f24a93a421ff945e473da8c4001a37,2008-10-27,2008-10-27,38,It's Over,7mlBdP3I1eCedzyn2sPFAR,0.391,0.998,A,-1.3780000000000001,minor,0.168,0.0045,0.687,0.382,0.214,149.994,256840,4,A minor,26
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,Plainsong - Bestival Live 2011,6ZxFEVJu73rkhuzeNNUD9i,0.175,0.6890000000000001,C,-7.9670000000000005,major,0.0421,0.0365,0.611,0.976,0.145,179.641,309123,4,C major,9
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,Open - Bestival Live 2011,7aC2ff4XI2HTyutnbujWCR,0.579,0.948,G,-5.502000000000001,minor,0.0518,0.0057399999999999994,0.0212,0.748,0.45,115.02,413566,4,G minor,8
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,Fascination Street - Bestival Live 2011,219l8nBnR0qbf2TzGVEqXq,0.591,0.856,G#,-5.577999999999999,major,0.039,0.0028399999999999996,0.449,0.9690000000000001,0.55,105.007,298824,4,G# major,9
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,A Night Like This - Bestival Live 2011,389oaoZ3UrxSr8mM4Pcq1U,0.669,0.847,F#,-5.9239999999999995,minor,0.0405,0.0933,0.00336,0.8959999999999999,0.706,119.96600000000001,250313,4,F# minor,15
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,The End Of The World - Bestival Live 2011,1Vc0NsO4FIkMI2wPK3QrnP,0.596,0.898,B,-5.412999999999999,minor,0.0831,0.0403,0.000736,0.633,0.384,130.015,220546,4,B minor,6
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,Lovesong - Bestival Live 2011,7yNozHPxwpYAib83iLz5N8,0.7190000000000001,0.79,A,-7.145,minor,0.035,0.42200000000000004,0.177,0.983,0.728,140.016,215299,4,A minor,9
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,Just Like Heaven - Bestival Live 2011,0M7sb1EN2znge94SGmkxF2,0.583,0.909,A,-5.875,major,0.0479,0.0103,0.0464,0.9620000000000001,0.39899999999999997,150.016,227443,4,A major,10
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,The Only One - Bestival Live 2011,2IxoD90PwdWHuDSwIhvAVo,0.6829999999999999,0.9,A,-5.757999999999999,major,0.0505,0.335,0.00134,0.831,0.599,117.57700000000001,254174,4,A major,12
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,The Walk - Bestival Live 2011,6CI5UFORi0IzN7ApP46NpD,0.7120000000000001,0.8859999999999999,A,-6.442,major,0.0453,0.0928,0.0275,0.997,0.579,129.955,211966,4,A major,6
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,Push - Bestival Live 2011,3GlOUOZGzZBY41JS6UQKQo,0.586,0.904,D,-6.199,major,0.0472,0.0353,0.618,0.40299999999999997,0.547,144.99,277836,4,D major,6
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,Friday I'm In Love - Bestival Live 2011,2z5Wj1DHzStTPoD1zWLjCh,0.64,0.919,D,-5.736000000000001,major,0.0477,0.0373,0.00244,0.593,0.433,144.97899999999998,214028,4,D major,8
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,Inbetween Days - Bestival Live 2011,59MMUkuR4SKTFNsPEYiIPT,0.583,0.888,A,-6.25,major,0.0521,0.0252,0.106,0.706,0.48100000000000004,144.981,178783,4,A major,7
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,Play For Today - Bestival Live 2011,5FgeFK7acaoir2XvOMWGKH,0.609,0.8809999999999999,B,-6.933,minor,0.0373,0.0104,0.33,0.716,0.757,149.999,246221,4,B minor,5
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,A Forest - Bestival Live 2011,2L7piuuEZc9YTqiDxLewTk,0.589,0.7559999999999999,A,-7.224,minor,0.0337,0.0705,0.721,0.69,0.38299999999999995,75.009,395979,4,A minor,8
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,Primary - Bestival Live 2011,4beICJKSG2s2on3yFWA4wp,0.5579999999999999,0.9109999999999999,A,-5.3839999999999995,major,0.0494,0.0482,0.0443,0.988,0.628,154.939,260840,4,A major,5
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,Shake Dog Shake - Bestival Live 2011,2Y4Anw9BshcLZS5g6qCAin,0.374,0.9359999999999999,F,-4.53,major,0.0707,0.0197,0.009059999999999999,0.703,0.293,180.09799999999998,282324,4,F major,5
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,The Hungry Ghost - Bestival Live 2011,5T95SUInMI3W4ZTDBgpYcT,0.638,0.9420000000000001,A,-5.968999999999999,major,0.0484,0.0717,0.018000000000000002,0.7609999999999999,0.489,109.991,288759,4,A major,4
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,One Hundred Years - Bestival Live 2011,2oTWKG6lL1ttVIerX4zZfT,0.48200000000000004,0.843,F#,-5.33,major,0.0327,0.0102,0.153,0.988,0.124,132.22,410137,4,F# major,4
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,End - Bestival Live 2011,2qKZPC6KM7Uwwe83rLa63U,0.521,0.915,A#,-4.563,major,0.0323,0.0011300000000000001,0.331,0.975,0.314,94.936,371030,4,A# major,4
1vKNVIrAtS7Dd1szQQtQNC,Bestival Live 2011,https://i.scdn.co/image/e3718869a04810002f39a5049569cdd9a0ba6cd1,2011-12-13,2011-12-13,16,Disintegration - Bestival Live 2011,3ieYVdwa3qLlzFLmesOJGq,0.621,0.878,C,-5.8229999999999995,major,0.05,0.0574,0.48,0.9840000000000001,0.16899999999999998,125.01,511615,4,C major,5
